MORTDUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DEBTINC_missing,JOB_GROUP_Office and Professional,JOB_GROUP_Self-Employed and Sales,REASON_HomeImp,LOAN_VALUE_ratio,BAD,Prob,Score,Score_Normalized,Surname,Name
45579.0,7.483960775238392,0.0,0.0,79.757390313,0.0,15.0,41.447331871,0,0.0,0.0,0.0,0.2792934430726109,0,0.037990506241267985,725,639,Bridget,Anthony
44992.0,8.0,0.0,0.0,172.55155504,1.0,27.0,43.875610821,0,0.0,0.0,0.0,0.1295122208314457,1,0.5093680762485596,608,372,Brandon,Ortiz
34226.0,9.0,0.0,0.0,277.8486564,0.0,18.0,38.005683199,0,1.0,0.0,0.0,0.2645626521789595,0,0.013549588853422525,764,725,Taylor,Pham
46953.0,6.0,0.0,0.0,165.62778833,2.0,11.0,29.249143602,0,1.0,0.0,0.0,0.24751758677231978,0,0.017307446305967575,755,705,David,Herrera
58000.0,10.0,0.39434825978350607,2.0,211.93333333,0.0,25.0,34.802428777,1,0.0,0.0,1.0,0.04195804195745514,0,0.648994745242959,587,325,Olivia,Dixon
42437.0,10.0,0.0,0.0,206.71407561,2.0,35.0,40.142521056,0,0.0,1.0,1.0,0.42901609266356,0,0.019647294690488266,750,694,Jessica,Williams
88661.0,13.0,0.0,0.0,152.75401017,1.0,7.0,36.766273628,0,0.0,0.0,0.0,0.1531473521157555,0,0.16212262484636844,668,509,Zachary,Owen
143355.0,6.0,0.5680852002618462,0.9024747433403464,174.84628965,3.0,43.0,42.221164626,0,1.0,0.0,0.0,0.11969597222988321,0,0.060280925054042866,708,599,Cheryl,Dixon
105654.0,16.0,0.0,0.0,193.04880318,0.0,25.0,33.600608463,0,0.0,0.0,0.0,0.13894249324495728,0,0.0,850,750,Donna,Moss
80000.0,12.0,0.0,2.0,176.53333333,0.0,28.0,34.802428777,1,1.0,0.0,1.0,0.09267840593055905,0,0.8178411035840933,555,252,John,Valentine
73053.0,9.0,0.0,1.0,293.23333333,2.0,29.0,34.802428777,1,0.0,0.0,0.0,0.20898345153466683,0,0.8231878314875548,553,249,Brandon,Flores
63626.0,12.0,0.0,0.0,260.79726222,0.0,27.0,27.942866028,0,0.0,0.0,0.0,0.13085546761791644,0,0.005,800,750,Terri,Cohen
87000.0,13.0,0.48216042286745464,2.0,151.13333333,1.0,18.0,34.802428777,1,0.0,1.0,0.0,0.11857707509764252,0,0.7518716342202765,569,285,Lisa,Lawson
65022.0,0.0,0.0,0.0,121.59824910810035,0.0,0.0,3.2650833872,0,0.0,0.0,0.0,0.18914107698891383,0,0.03770421025141329,726,639,Jason,Davis
81668.0,8.0,0.0,0.0,285.14175022,1.0,16.0,37.417108014,0,0.0,0.0,0.0,0.17745083805048115,0,0.0,850,750,Amber,Jarvis
65022.0,19.0,0.0,0.0,285.1,2.0,7.0,34.802428777,1,1.0,0.0,0.0,0.12578616352043037,1,0.25664829784861976,647,462,Mark,Williams
88352.0,1.0,0.0,0.0,376.72364282,3.0,31.0,47.830671133,0,0.0,0.0,1.0,0.1669449081787858,1,0.5298798900729043,605,365,William,Mcgee
65022.0,26.0,0.0,0.0,127.02462497,0.0,8.0,20.407825584,0,0.0,0.0,0.0,0.3837754512109998,0,0.0,850,750,Kevin,Rodriguez
50826.0,7.0,0.0,0.0,71.1819889,1.0,19.0,36.496201084,0,0.0,0.0,0.0,0.35631020982189904,0,0.08683058620423174,694,567,Michael,Hill
96016.0,14.0,0.0,0.0,169.01613785,2.0,25.0,35.612024807,0,0.0,0.0,0.0,0.15760441292240115,0,0.046105126257447414,718,622,Kimberly,Daniels
59100.0,14.0,0.0,0.0,244.53333333,1.0,32.0,34.802428777,1,1.0,0.0,1.0,0.12935748006122,0,0.0945481447400153,690,559,Kerri,Cummings
141000.0,5.0,0.0,0.0,145.63333333,0.0,31.0,34.802428777,1,1.0,0.0,1.0,0.18771842236551314,0,0.494601913966292,610,377,Nicholas,Hull
41323.0,27.0,0.0,1.0,298.18590413,2.0,32.0,36.155277517,0,0.0,0.0,0.0,0.3314736253347956,0,0.090694833704057,692,563,Jessica,Smith
217840.0,31.0,0.0,0.0,232.27006776,1.0,24.0,43.1146909,0,1.0,0.0,0.0,0.14473327962889207,1,0.2751015922217697,644,454,Alexis,Page
86199.0,8.60962477269065,0.0,0.0,164.29505001,1.0,25.0,41.546002515,0,1.0,0.0,1.0,0.15362922743277535,0,0.02016955683637549,749,692,Timothy,Holmes
15557.0,0.0,0.0,0.0,99.560441868,1.0,6.0,37.394118746,0,0.0,0.0,0.0,0.4964437443235724,0,0.004349758410064728,805,750,Robert,Perez
65022.0,0.0,1.0,3.0,200.93333333,10.0,15.0,34.802428777,1,0.0,0.0,0.0,0.6493506493365941,1,0.7849782619813511,562,269,Steven,Willis
33844.0,6.78855797052391,0.0,0.0,102.59476416897002,6.0,0.0,34.70302378,0,0.0,0.0,0.0,0.6370235934548635,0,0.09966478696692134,688,555,Stacy,Soto
39589.0,1.5,0.0,0.0,153.16666667,1.0,14.0,34.802428777,1,0.0,0.0,1.0,0.08587257617490658,1,0.8541762656272391,545,231,Kari,Flores
67000.0,2.0,4.0,0.0,217.1,2.0,24.0,34.802428777,1,0.0,0.0,0.0,0.1506849315054732,1,0.6928565807991203,580,309,Cindy,Suarez
48797.0,7.0,0.835961916453649,3.0,116.97915477,3.0,11.0,37.79737881,0,0.0,0.0,0.0,0.13429553872973696,0,0.02,749,693,Adam,Hamilton
63798.0,11.332862952551093,0.0,0.0,298.21073119,0.0,19.0,30.961645128,0,0.0,0.0,1.0,0.1768356307301133,0,0.0,850,750,Robert,Lopez
18000.0,6.5,1.0,0.0,205.96666667,1.0,19.0,34.802428777,1,0.0,0.0,0.0,0.2799999999888,1,0.41267773682083714,622,404,Victoria,Conrad
76732.0,8.0,0.0,0.0,109.19302137,0.0,26.0,37.964554318,0,0.0,0.0,1.0,0.08196301418879716,0,0.07009331771295944,702,586,Karen,Dawson
83894.0,6.0,0.0,1.0,124.2746965,0.0,18.0,29.732489312,0,1.0,0.0,0.0,0.2242337306868458,0,0.0333394983149454,730,650,Christopher,King
8482.0,11.582065825394956,0.0,0.0,312.11768946,0.0,19.0,16.353642579,0,1.0,0.0,1.0,0.6704831834623926,0,0.022091169257716956,746,684,Travis,King
48670.0,7.466144323856752,1.0,1.0,89.355474878,1.4476196151358398,7.0,39.15104729,0,0.0,0.0,1.0,0.1127769669617357,1,0.4067954546609671,623,406,Denise,Powers
107669.0,0.0,0.0,0.0,136.81211951,1.0,21.0,39.699961675,0,0.0,0.0,0.0,0.1415244949548112,0,0.0161518463446679,757,710,Andrea,Hinton
55284.0,7.0,0.0,0.0,241.08364933,1.0,19.0,37.479757124,0,0.0,0.0,0.0,0.2589242186202381,0,0.0,850,750,Amy,Reese
56675.0,6.0,0.0,0.0,128.07164796,0.0,33.0,35.033371132,0,0.0,0.0,1.0,0.14034878165103398,0,0.04564947212533639,719,623,Karen,Mitchell
43900.0,1.0,0.0,0.0,169.43333333,1.0,21.0,34.802428777,1,1.0,0.0,0.0,0.15272727272449588,0,0.6430988327899015,588,327,David,Smith
10847.0,14.0,0.0,1.0,271.39666705,0.0,22.0,27.283395304,0,0.0,0.0,1.0,0.18708184037599138,0,0.005008529064427241,800,750,Kristi,Cox
69400.0,1.3,0.0,1.0,103.13333333,1.2359016857466063,13.0,34.802428777,1,0.0,0.0,1.0,0.3067484662557868,1,0.8807636729346981,537,212,Megan,Scott
81865.0,1.0,0.0,0.0,147.40222744,0.0,23.0,38.855162721,0,0.0,0.0,0.0,0.12370358641315313,0,0.08235524309537759,696,572,Bryan,Davis
34655.0,31.0,0.0,0.0,244.99538458,0.0,18.0,21.415504297,0,0.0,0.0,0.0,0.22323359924856398,0,0.007861319340329836,783,750,Amy,Herrera
65022.0,11.285234494309663,0.08204036610395479,0.26038670600861974,294.47804756,0.6594288824894696,12.0,31.447750409,0,0.0,0.0,1.0,0.1613316261162271,0,0.0,850,750,Matthew,Greer
75142.0,19.0,0.0,0.0,230.45755435,10.0,24.0,33.383314175,0,0.0,0.0,0.0,0.14425036846410727,0,0.0,850,750,Samantha,Davis
64620.0,6.0,0.24404385761300473,0.340076249424208,178.57486595,1.1284094055140916,16.0,37.725801189,0,1.0,0.0,0.0,0.21747683161154185,0,0.013290527004338065,764,727,Ashley,Camacho
55559.0,16.0,1.0,0.0,175.55557129,0.0,29.0,26.900320998,0,0.0,0.0,1.0,0.11318936244003554,0,0.10479065006216234,686,550,Melissa,Solis
65022.0,30.0,0.0,0.0,320.42145028,0.0,16.0,14.097940896,0,1.0,0.0,0.0,0.18653763537899318,0,0.018584749211067585,752,699,Zachary,Guzman
65022.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,23.163742947,0,0.0,0.0,0.0,0.0717569830165605,0,0.010864207755257996,772,743,Michelle,Conner
55406.0,7.860014680489124,0.0,0.0,122.71770946,0.0,39.0,33.693831299,0,0.0,0.0,0.0,0.23131084618805686,1,0.08203066484607698,696,572,Sharon,Lopez
65022.0,2.0,0.0,0.0,81.278511267,2.0,9.0,38.723895033,0,1.0,0.0,0.0,0.2778730084213949,0,0.04224905166357396,721,630,Erik,Benton
95321.0,3.0,0.0,0.0,239.43333333,4.0,38.0,34.802428777,1,0.0,0.0,0.0,0.33609467455422426,1,0.33574830372911324,634,431,Keith,Blackwell
98449.0,4.0,0.0,0.0,93.811774855,0.0,13.0,29.681827045,0,1.0,0.0,1.0,0.020478689363705973,0,0.08815993225434399,693,566,Jessica,Green
171132.0,11.0,0.0,0.0,250.92306961,0.0,38.0,25.965532663,0,1.0,0.0,0.0,0.09989364557088526,0,0.01233984838452069,767,733,Cody,Moore
70896.0,24.0,0.0,0.0,163.99161436,2.0,13.0,41.492816338,0,1.0,0.0,1.0,0.15820713132110367,0,0.06365123809852945,706,594,Kaitlyn,Craig
70769.0,11.0,0.0,0.0,367.09848754,1.0,17.0,33.789192331,0,0.0,0.0,0.0,0.12854520597120508,0,0.0,850,750,James,Lyons
72986.0,14.0,0.0,1.0,86.545727017,0.0,9.0,24.697430423,0,1.0,0.0,0.0,0.09358487120560614,0,0.14098234136547508,674,522,Joanna,Martin
331000.0,22.0,0.0,0.0,242.46666667,8.0,34.0,34.802428777,1,1.0,0.0,0.0,0.09638554216844245,1,0.21438065271316675,656,481,Matthew,Patterson
62441.0,1.0,0.0,0.0,152.83275416,0.0,21.0,34.531259989,0,1.0,0.0,0.0,0.24153844572331476,0,0.029912898446938715,734,659,Clayton,Woods
65519.0,0.0,1.0,2.0,123.09855199,2.0,26.0,36.354203237,0,0.0,0.0,0.0,0.2061024239414165,0,0.18635934989006994,662,495,Stephanie,Jones
38000.0,3.5,0.0,0.0,97.4,0.0,21.0,34.802428777,1,0.0,0.0,0.0,0.8382352941053202,0,0.6421752128880576,588,327,Dale,Richardson
70589.0,0.0,0.0,1.0,176.4674623,0.0,31.0,34.234789575,0,0.0,0.0,1.0,0.09659502535522223,0,0.05566346247203509,711,606,Frederick,Combs
68789.0,2.0,0.0,6.0,235.63790564,2.0,25.0,114.0505277,0,0.0,1.0,1.0,0.43285521978794905,1,0.8470899822394397,547,235,Anthony,Howe
169960.0,2.0,0.0,0.0,182.06846112,2.0,21.0,32.710204856,0,0.0,0.0,0.0,0.15397212481463726,1,0.25591415887437025,647,462,Carla,Clark
8852.0,7.0,2.0,1.0,359.1044913,1.0,21.0,16.87198276,0,0.0,0.0,1.0,0.16006864799485027,0,0.10073046625773807,688,554,Abigail,Cowan
167000.0,4.0,0.0,0.0,185.7,3.0,21.0,34.802428777,1,0.0,0.0,0.0,0.14608774310200773,1,0.26864780670554433,645,457,Susan,Fletcher
44000.0,6.0,0.43993559794207515,1.0,75.433333333,1.45556226105659,16.0,34.802428777,1,0.0,0.0,0.0,0.07624580194106842,0,0.6045464244575036,594,340,Mark,Mathis
109767.0,0.0,0.0,0.0,125.9425923,0.0,30.0,37.68939304,0,1.0,0.0,0.0,0.13015516537251468,0,0.07958616022959777,697,575,Kenneth,Stephens
133867.0,26.0,0.4060129939506014,3.0,332.40983989,0.0,28.0,30.768637688,0,0.0,0.0,0.0,0.13267855604300463,0,0.11138342003114154,684,544,Amber,Richards
80970.0,0.0,0.0,0.0,272.88259897,2.0,20.0,39.808993217,0,1.0,0.0,0.0,0.18371459049243696,0,0.0,850,750,Courtney,Jackson
94165.0,10.0,0.0,1.0,137.81333094,0.0,28.0,42.080016037,0,1.0,0.0,0.0,0.21951874735986862,0,0.2753165775099552,644,454,Donald,Holmes
40669.0,3.0,0.0,0.0,96.266067961,0.0,21.0,29.36696636,0,0.0,0.0,0.0,0.8617374335769691,0,0.0468415797860572,718,621,Ricky,Thompson
57025.0,3.0,0.0,0.0,173.49413187,2.0,24.0,36.91389765,0,1.0,0.0,0.0,0.3283025791032676,0,0.021157047642060965,747,688,Brent,Haynes
75425.0,2.0,0.0,0.0,235.9462106,0.0,38.0,17.875259065,0,1.0,0.0,0.0,0.08528980190677468,0,0.004002726510067114,808,750,Alexander,Johnson
43794.0,6.0,0.0,0.0,96.454705906,1.0,9.0,28.452980859,0,0.0,0.0,0.0,0.2717833544856983,0,0.016836788309936544,756,707,Janice,Smith
69212.0,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583,0,1.0,0.0,0.0,0.1994862288615219,1,0.12590005205743662,679,533,Darin,Johnson
33209.0,8.0,0.0,0.0,91.3,1.0,15.0,34.802428777,1,0.0,0.0,0.0,0.30961538460943044,1,0.5345017833102116,604,364,John,Morrison
172108.0,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0,1.0,0.0,0.0,0.09699222020247385,0,0.015486241709054362,759,714,Brandy,Lowe
14834.0,1.0,0.0,0.0,99.704362118,1.0,5.0,36.692324058,0,0.0,0.0,0.0,0.4732542007018151,0,0.022957262391630227,744,681,Donna,Long
61843.0,14.0,0.0,0.0,135.96666667,0.0,14.0,34.802428777,1,1.0,0.0,1.0,0.20921596317580193,0,0.7383102192556754,571,290,Joseph,Harris
39057.0,6.0,0.0,0.0,239.20163009,1.0,35.0,39.301070716,0,1.0,0.0,0.0,0.34555199967907735,0,0.0,850,750,David,Foster
56729.0,14.0,0.0,3.0,276.17016698,1.0,36.0,25.830883226,0,1.0,0.0,0.0,0.18579416100254012,0,0.023368472287471614,744,680,Jose,Fox
73217.0,1.0,2.0,1.0,113.69456607,2.0,26.0,36.384163815,0,0.0,0.0,0.0,0.20530349445674867,0,0.32448189190583243,635,435,Cynthia,Quinn
83141.0,15.0,0.0,0.0,255.78828901,5.0,31.0,35.514487999,0,0.0,0.0,0.0,0.17217385098333418,0,0.016342574894587805,757,709,Megan,Alvarado
18000.0,17.0,0.0,1.0,183.1,0.0,23.0,34.802428777,1,1.0,0.0,1.0,0.15047291487208786,1,0.8951722098757461,532,200,Brian,Castillo
13356.0,11.728876071393938,0.0,0.0,320.31054832,0.0,19.0,15.60459962,0,1.0,0.0,1.0,0.6645901437015884,0,0.012878377469184316,765,729,Joseph,Vincent
49984.0,12.0,0.0,0.0,92.811333225,0.0,10.0,7.6140654223,0,0.0,0.0,0.0,0.23190051940709308,0,0.09247967435835197,691,561,Randy,Glover
10098.0,3.0,0.0,0.0,302.652472,0.0,16.0,18.423923816,0,1.0,0.0,0.0,0.28459140804436156,0,0.006864045850396949,788,750,Gina,Massey
52257.0,5.0,0.0,0.0,80.251800985,0.0,21.0,34.144725947,0,0.0,1.0,0.0,0.15444015443750425,1,0.10362653740284866,687,551,Brandy,Lambert
84172.0,9.0,0.0,0.0,139.01844935,1.0,21.0,38.582669884,0,1.0,0.0,0.0,0.09723291334037813,0,0.0025042645322136204,825,750,Mackenzie,Saunders
52051.0,30.0,0.0,0.0,211.06666667,0.0,22.0,34.802428777,1,1.0,0.0,0.0,0.17573696144925469,0,0.32502408251282033,635,435,Stephen,Jordan
39609.0,5.0,0.0,0.25131978497721763,178.88867078,0.0,16.0,30.841045005,0,1.0,0.0,0.0,0.8383056363588226,0,0.03986933772497279,724,635,Matthew,Christensen
129355.0,0.0,0.0,0.0,328.51412138,0.0,30.0,40.048440044,0,1.0,0.0,0.0,0.1351123121086541,1,0.0,850,750,Donna,Garcia
65660.0,2.0,0.0,0.0,106.65751886,1.0,19.0,25.197806875,0,1.0,0.0,0.0,0.1794061290969964,0,0.06603243871412331,704,591,Linda,Li
68959.0,12.0,0.0,0.0,278.71470424,1.0,32.0,39.932750126,0,1.0,0.0,0.0,0.2773204766357271,0,0.0037531956735496557,810,750,Holly,Green
73793.0,2.0,1.0,0.0,229.36937607,3.0,26.0,30.958519988,0,0.0,0.0,0.0,0.17870404752856128,0,0.0956572618262699,690,558,Thomas,Mercado
7524.0,6.861461205909549,0.0,0.0,60.328252745,1.0,18.0,42.358461482,0,0.0,0.0,0.0,0.6634309856956098,0,0.07742908785719997,698,577,Kaitlin,Nelson
77926.0,6.0,0.0,0.0,146.81015408,2.0,26.0,39.466964223,0,0.0,0.0,0.0,0.12665889526400356,0,0.011501063785833794,770,738,Barbara,Walters
39928.0,6.0,0.0,0.0,129.17827724,0.0,14.0,31.922154922,0,0.0,0.0,1.0,0.18255215439600125,0,0.037397047449167616,726,640,Wayne,Woods
131589.0,5.0,0.0,1.0,419.03333333,1.0,43.0,34.802428777,1,1.0,0.0,1.0,0.06410256410215319,0,0.19689212430386926,660,490,Monique,Rogers
55673.0,4.0,0.0,0.0,163.41663166,0.0,14.0,26.987437342,0,0.0,0.0,0.0,0.19974605927038888,0,0.005,800,750,Anna,Smith
41661.0,3.0,0.0,1.0,137.31750781,0.0,8.0,27.434094849,0,0.0,0.0,0.0,0.1963781895895152,0,0.1432961054048573,673,521,Patricia,Hill
39783.0,17.0,0.0,0.0,279.81006654,0.0,21.0,29.774806835,0,0.0,0.0,0.0,0.3142104196176395,0,0.0,850,750,Alicia,Bauer
71983.0,1.0,0.0,0.0,144.36621588,3.0,19.0,29.808589765,0,1.0,0.0,0.0,0.17970369311326742,0,0.01233984838452069,767,733,Melissa,Glover
58592.0,13.0,0.0,0.0,139.53084276,0.0,24.0,37.531077087,0,1.0,0.0,0.0,0.147123054640731,0,0.030887585883193815,733,656,Richard,Henderson
32131.0,9.0,0.0,0.0,93.373142196,1.0,11.0,31.409186356,0,0.0,0.0,1.0,0.32532003886253497,0,0.023299056068765304,744,680,Gregory,Brewer
23200.0,11.0,0.0,0.0,162.36666667,0.0,14.0,34.802428777,1,0.0,0.0,1.0,0.09051880204597014,1,0.6635567148965041,584,320,William,Morse
62442.0,8.0,0.0,0.0,47.610677633,1.0,24.0,38.88482776,0,1.0,0.0,0.0,0.1420823257764378,0,0.16581367006512748,667,507,Robin,Allison
17800.0,6.0,2.0,0.0,167.46666667,2.0,16.0,34.802428777,1,1.0,0.0,0.0,0.4632580028319217,1,0.6293455938222753,590,332,Adrian,Alexander
160000.0,0.3,0.0,0.0,184.7,0.0,41.0,34.802428777,1,1.0,0.0,0.0,0.21276595744590313,1,0.5601347168018621,600,355,Alyssa,Kelly
206527.0,11.0,0.0,0.0,225.20132562,0.0,22.0,31.12184071,0,1.0,0.0,1.0,0.056205184049775814,0,0.01882539824443798,751,698,Aaron,Pham
104657.0,7.0,2.0,0.0,149.25448005,2.0,20.0,46.305072149,0,0.0,0.0,0.0,0.14521864227256848,1,0.9092419230046748,526,187,Larry,Campbell
84267.0,12.0,0.0,1.0,123.75685647,0.0,18.0,27.47115778,0,1.0,0.0,0.0,0.21640796720599148,0,0.027781299983339378,737,665,Colin,Howard
59932.0,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703,0,1.0,0.0,1.0,0.1456800268929603,0,0.059657889172645626,708,600,John,Freeman
56745.0,11.0,0.0,0.0,85.253619221,0.0,10.0,7.8621936317,0,0.0,0.0,0.0,0.23813532821496966,0,0.07261677265086867,701,583,Matthew,Meyers
77366.0,14.0,0.0,1.0,285.20006197,1.0,18.0,28.171651103,0,1.0,0.0,0.0,0.11048875930245923,0,0.07413191341100525,700,581,Julie,Wilson
124225.0,11.0,0.0,0.0,189.43917118,2.0,28.0,43.168391726,0,0.0,0.0,0.0,0.16838827575833584,0,0.032370184037066804,731,652,Joanna,Richards
57800.0,4.0,0.0,1.0,124.13333333,1.0,18.0,34.802428777,1,0.0,0.0,0.0,0.06843065693368221,1,0.7856766993954293,562,269,Michael,Hubbard
72293.0,9.689468112874152,2.0,1.0,242.21619532,2.0,13.0,42.773568409,0,0.0,0.0,0.0,0.22424921967105824,0,0.128473102088954,678,531,Hannah,Campos
81318.0,6.0,0.0,0.0,92.136821036,1.0,33.0,37.525751033,0,1.0,0.0,1.0,0.11284541126829856,0,0.04236200596481238,721,629,Kristin,White
73761.0,11.0,0.0,0.0,62.120909614,0.0,35.0,25.461614071,0,0.0,0.0,0.0,0.28455180966215166,0,0.1239146018585195,679,535,Michelle,Bush
60316.0,0.2,1.0,0.0,85.2,1.0,23.0,34.802428777,1,0.0,0.0,0.0,0.1962499999975469,1,0.8025350040140506,558,261,Kathryn,Alexander
22094.0,5.0,0.0,0.0,201.13547773,0.0,13.0,28.888876198,0,1.0,0.0,1.0,0.3089615011273219,0,0.13317276182814353,676,528,Justin,Knox
76663.0,10.0,2.0,0.0,180.0294503,1.0,30.0,27.045006761,0,1.0,0.0,0.0,0.1385099248074555,0,0.09553617306567448,690,558,Marissa,Lewis
40023.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,38.319425851,0,0.0,0.0,0.0,0.2004246032305414,0,0.02162764887879164,746,686,Michael,Colon
63019.0,6.0,0.0,0.0,98.591738332,2.0,14.0,24.490438355,0,1.0,0.0,0.0,0.16171634952075745,0,0.01697686631995753,755,706,Patty,Walsh
65022.0,12.330861667438887,0.05977843746381928,0.3432226100162231,354.73591921,0.5845752409363393,17.0,34.495046658,0,0.0,0.0,0.0,0.3900795673576524,0,0.009002726510067114,778,750,Michael,Long
65022.0,12.277499914275996,0.055910298451104595,0.3249601706680957,350.96116447,0.5749618619896376,16.0,34.055847665,0,0.0,0.0,0.0,0.2836319921807049,0,0.009002726510067114,778,750,Emily,Reese
73557.0,0.0,0.0,0.0,70.029159184,0.0,17.0,25.596617373,0,0.0,0.0,0.0,0.20674532734460954,0,0.06406609978100773,706,594,Michael,Harris
121592.0,2.0,0.0,0.0,297.0016085,0.0,24.0,40.015316476,0,0.0,0.0,0.0,0.17988424839551145,0,0.0,850,750,Daniel,Jones
62334.0,8.0,0.0,1.0,92.333333333,4.0,13.0,34.802428777,1,0.0,0.0,0.0,0.2102957283657142,1,0.8556240591686308,545,230,Shane,Lopez
66575.0,13.0,2.0,1.0,107.26951261,7.0,28.0,28.382337015,0,1.0,0.0,0.0,0.26317114938723724,1,0.20840428779909204,657,484,Alexandria,Hamilton
59941.0,29.0,1.0,2.0,182.69566963,1.0,24.0,35.51267298,0,0.0,0.0,1.0,0.19470404984142867,0,0.036217676096696884,727,643,Christopher,Robbins
16804.0,9.0,0.0,0.0,131.77342323,0.0,10.0,23.979702773,0,0.0,0.0,0.0,0.4578060301960166,0,0.0,850,750,Roberto,Salazar
94851.0,2.0,0.0,1.0,270.9986111,1.0,34.0,27.009239289,0,1.0,0.0,0.0,0.14111362166311547,0,0.036898030985903565,727,641,Danny,Frye
63093.0,18.0,0.0,0.0,623.45620883,1.0,24.0,19.414587953,0,1.0,0.0,1.0,0.2082739785221559,0,0.008080958915166681,782,750,Ricky,Robinson
101824.0,4.0,2.0,4.0,186.7,0.0,14.0,34.802428777,1,0.0,0.0,0.0,0.3249299719851549,1,0.9251957029201157,518,170,Sarah,Wolfe
90425.0,1.0,0.0,0.0,123.97280612,0.0,20.0,33.56414529,0,1.0,0.0,0.0,0.21485354150034425,0,0.03225589409829202,732,653,Latasha,French
50240.0,16.0,0.0,0.0,214.42620557,0.0,16.0,34.751158347,0,0.0,0.0,0.0,0.9346584008265691,0,0.060507913209825306,708,599,Brandi,Key
67389.0,9.0,0.0,1.0,116.90610408,0.0,11.0,43.368718125,0,1.0,0.0,1.0,0.45607398066094945,0,0.3348160525141545,634,431,Susan,Kennedy
65022.0,0.0,2.0,1.0,91.266666667,1.0,10.0,34.802428777,1,0.0,0.0,0.0,0.1680672268888732,1,0.8531703472829544,545,231,Kristina,Webster
29822.0,13.0,0.0,0.0,132.4016914,0.0,4.0,36.611156973,0,1.0,0.0,0.0,0.24498703009336298,1,0.43961891150865817,618,395,James,Woods
94310.0,22.0,1.0,0.0,170.20499962,0.0,25.0,39.566646239,0,1.0,0.0,0.0,0.15036437133600236,0,0.13442192679106707,676,527,Michael,Smith
69325.0,9.338896472720617,2.0,1.0,222.65227491,2.0,13.0,43.524097796,0,0.0,0.0,0.0,0.1845018450166491,0,0.19273861015174126,661,492,Rachel,Bird
53094.0,2.0,0.0,2.0,155.81528651,0.0,13.0,29.556366385,0,0.0,0.0,1.0,0.17326638758333526,0,0.14901529812303407,672,517,Jared,Shepherd
65022.0,3.0,0.0,0.0,9.3,14.0,2.0,34.802428777,1,0.0,0.0,1.0,0.2068965517098692,1,0.8770883256434336,538,215,Eric,Perry
79741.0,10.0,0.0,0.0,291.16666667,2.0,17.0,34.802428777,1,0.0,0.0,0.0,0.1700680272094382,0,0.13016921743703608,677,530,Jeanette,Avila
57105.0,6.0,0.0,0.0,129.50848379,0.0,34.0,35.734592764,0,0.0,0.0,1.0,0.14017088918834836,0,0.038309623740815694,725,638,Jamie,Williams
92400.0,2.5,1.0,3.0,165.33333333,1.0,40.0,34.802428777,1,0.0,1.0,0.0,0.1488372093016333,1,0.9114916157146142,525,185,Valerie,Thompson
96854.0,1.0,0.0,0.0,212.66600461,0.0,19.0,40.213384582,0,0.0,0.0,0.0,0.10162991370980101,0,0.02400532831804741,743,677,Jessica,Howard
104183.0,10.0,0.0,0.0,162.00418077,1.0,23.0,34.624202813,0,1.0,0.0,1.0,0.1439446565011856,0,0.04318123479118789,721,628,David,Meyer
70763.0,12.0,0.0,0.0,271.65672425,5.0,36.0,40.561983645,0,1.0,0.0,0.0,0.1746357506128232,0,0.037409290837186505,726,640,Steven,Joseph
133430.0,22.0,0.0,0.0,229.98699803,1.0,23.0,40.564121581,0,1.0,0.0,0.0,0.11095671103115264,0,0.0,850,750,Leonard,Jimenez
19612.0,15.0,0.0,6.0,173.46666667,0.0,19.0,34.802428777,1,1.0,0.0,0.0,0.3078913324669096,1,0.86773688144983,541,221,Michelle,Anderson
32942.0,8.0,0.0,0.0,65.000742252,2.0,12.0,30.268368849,0,0.0,0.0,1.0,0.3412799242622305,0,0.07072858669602688,702,585,Rhonda,Howell
52600.0,2.0,0.0,0.0,110.56666667,5.0,26.0,34.802428777,1,1.0,0.0,0.0,0.16191904047733258,1,0.7151836759230302,576,300,Colleen,Woods
114457.0,1.0,0.0,0.0,252.6592531,0.0,45.0,32.497145096,0,1.0,0.0,0.0,0.08524853760579656,0,0.15131922844720877,671,516,Dawn,Graham
183386.0,1.0,0.0,0.0,288.37369758,1.0,26.0,39.334879021,0,1.0,0.0,0.0,0.09243066615131537,0,0.017652910130501694,754,703,Karen,Gilmore
30357.0,35.0,0.0,0.0,294.42002143,0.0,22.0,37.537461252,0,0.0,0.0,0.0,0.50725658728147,0,0.012907121102064236,765,729,Billy,Mcmillan
67180.0,5.0,0.0,0.0,147.35531256,0.0,35.0,28.522553371,0,0.0,1.0,0.0,0.15764766330946064,0,0.008963744982680887,779,750,Tiffany,Austin
48134.0,8.939603525686081,0.2696576657341044,0.4606976520578138,178.5503516614801,1.1969285750712755,21.27564585811222,37.760482419,0,0.0,0.0,0.0,0.26217797704660717,0,0.008753195673549657,779,750,Sandra,Page
